0x47f90fee9e1dae1e18a09604fba1c4d442ed58cf,2,0,0
0x47f9cf1e3a4866bbd66cbe95587b1dc23f404f53,2,0,0
0x47fa3ef4e0706afb06c034a2641ec7b729145150,2,0,0
0x47faf17129436736bd4c33db8036216470da56e8,2,0,0
0x47fb72990ec12c77b978f52a985841cba5010ec4,2,0,0
0x47fd29f40f775fc6b60b8525d66eee4cac58d450,2,0,0
0x47fe4922cac2908c667a539303a2fb15dd93d1e2,2,0,0
0x47fe608b0fe099dc4c72507c6ce0d61fd515e0cc,2,0,0
0x47fe985f871707386d38afad43a49abe7d832dbc,2,0,0
0x47fe9ef99bdca3586a3787e4dca3f84040d677c2,2,0,0
0x47ff8091260cd9eccecacf6dd71befaf6db65b0f,2,0,0
0x47ffd931d54b450d154ba2686e533d8fec2ad94c,2,0,0
0x4800006491deef41caad72d82d1276ac94ab0cc4,2,0,0
0x4801deb61532dd916e2bbe35e4e7fbc64a859032,2,0,0
0x4802bbe9f75921963b0d092f8e8e868e01774d5d,2,0,0
0x4803092a35a83e55779e71e3b5690185fa689c8a,2,0,0
0x48056bcb7d3866e1c051c4e018a178f48456dc18,2,0,0
0x4805a001b10f76725e98d2a5dbf606c25952d89c,2,0,0
0x4805a1fbe3bba024b5d0190d03026f80cf7922ca,2,0,0
0x4805fc84f01b1dc171fef167e82c92ac1e13c9ac,2,0,0
0x4806dec49d7bb684bd805b301c87293296e33ed5,2,0,0
0x48071f1a6f60456ee6c97f604658dac3dd75ba06,2,0,0
0x4808ec952b2c4365cf16a8c0c0222be6d8d14a2a,2,0,0
0x480a71457b0f09356d4c0f5f734fef330b316666,2,0,0
0x480aa0c318fa52460c20fbe472685070c2aa1670,2,0,0
0x480c1a3cfb39f190e1e0beba0311e3e1f4806646,2,0,0
0x480c84ae640544c5d9472e902bb1c9d20dffe1da,2,0,0
0x4810ecf3f896b6aefee5e7b1264fb56d61eae7a5,2,0,0
0x481165ceaa66943663722d53a485f4e9cb0a79b5,2,0,0
0x4811d2396ab2a31c03d44ac7dceaf94f829304c8,2,0,0
0x481225e61c001106b868ed9457824c3a6c3e757b,2,0,0
0x4812e09f618ac08de28fc736ff6064b7ae8b004b,2,0,0
0x4814555807fb27d03301d88794bca5674aa302cc,2,0,0
0x4814927578f24876328d9a7985fdce52923ca501,2,0,0
0x4814cad094f4bb3b4a653d8ea56e2e0d2ba730c2,2,0,0
0x4815a946890e0a90273235e945490505386a51f4,2,0,0
0x481662c804b0a623acb6becaba465ea224b4c25f,2,0,0
0x48168dc972c20dc0a7577a1303b99250da4dc5a4,2,0,0
0x48174e64db7eb479762e2d83b17e1bf5b924d627,2,0,0
0x48184dd17c9491a17e4387ffd8c6e39c3fccb4d8,2,0,0
0x481ab0f4f73c7efe13b2b617eef5d35bd9b9b0a0,2,0,0
0x481ada64c252cbd818b9740966b49a26dd7a7139,2,0,0
0x481d06fae8f45c59bc43bab377dea8e836a9a207,2,0,0
0x481e18ff726d8ab8daa3dd9034dfb483a901db3d,2,0,0
0x481e3b52cc35dfaa40a06e5a9e50325c9984d278,2,0,0
0x481f01c9654bbf49586e58a994b5d464bc2c74c7,2,0,0
0x481f693c623f8522079a41717390189c38e404c5,2,0,0
0x4820342e191eb7027661efea8a1d062ef1308d55,2,0,0
0x482152ab51424bebf7d38cf68498404808384a72,2,0,0
0x4821fe6a6369fec4e20362c2198646cc39d6fc1a,2,0,0
0x4822cd3f9542a7675c0fb8fdb95af13c852fd02c,2,0,0
0x48235c22f4ba7d24b04f00d7169c7a39bf3229ed,2,0,0
0x482445c5464c01b60a44a6aad786d8f1f079a15d,2,0,0
0x4825b8e2a23382bd697c86f61307ddc947e1bf80,2,0,0
0x4825bcb7da00f975929e1e12d94bdf3d851e8cda,2,0,0
0x4825f85fe128588634c4dcef63282bb72268bdc7,2,0,0
0x48262f5741ad38ae76b68d2fdfdcbf5c43e13118,2,0,0
0x48266af73c0589b32ed5043a1973b1643c9649db,2,0,0
0x482702bab175fa93c453f761f6ae933fd96b0de7,2,0,0
0x482a30ef8e3b74fff84aadf616a6a8c93b6bc87c,2,0,0
0x482ac06ddc39ff62b849063949f9518b54d5b51a,2,0,0
0x482bd02342f705da100b119e85b6c8c98603ff99,2,0,0
0x482c9a76f41976105b50a0b18fea61446d7cc861,2,0,0
0x482d0c8ffbd584526bfbc3cbbe32c9acb4a3fb1d,2,0,0
0x482da0356d4ab1877cee08bed6ad997aaa75c659,2,0,0
0x482e8e416156ec6bd348faec4ad9be3eed9d4e83,2,0,0
0x48307e49baeb1d1c2d911a37f4c503e7d398c34f,2,0,0
0x4831fb793286f596fa42c839d43c5ddfa5fdd37c,2,0,0
0x48322dbb19fcc2bf66e0567bb3658915593a4929,2,0,0
0x483251df71495cb520b078230cf989475bed9c8a,2,0,0
0x483274bb47bdc9056f383944a4b541e2a460234e,2,0,0
0x48345bfb4c1672700d2b657ea1fcf1f229ed429d,2,0,0
0x48354f3f9fa524355d93ebcbaca6aa64732900a2,2,0,0
0x4835ed2d92ff8761c243e4c5530fb6f97bfd174e,2,0,0
0x48360b37763ff444d61cc9add97e19b8bc528439,2,0,0
0x4836d1942dd7b3d9d722062f281b6588539747f5,2,0,0
0x4836f8d22227d692fb1728e68be507500e39a2e4,2,0,0
0x483848be6f7ebd378169b91368ed4e307d24c591,2,0,0
0x4839b310a26fb62141b7742ccba39be6686dc881,2,0,0
0x4839b6bd98b0cbf0002fbbe015864b19d2711169,2,0,0
0x483a228f0955b19c61918e2c03ab929d6627d199,2,0,0
0x483a394a5e22c5d64940d27de05ded5ca8a0b56c,2,0,0
0x483aada219fe002e351fa7ab9e7653096a7b444b,2,0,0
0x483bbb5e2f06293f80f184dd0b17426c76938ae6,2,0,0
0x483c39f58368ee11cadf8ead058eb2fada226b36,2,0,0
0x483c7f0aa55ba35cd6deb26affacb6bd8e24f8b1,2,0,0
0x483c8ac52eed29f881cfe017f6f95cbdc3f7348e,2,0,0
0x483ce6032307c5e39522aeefe9201a261d2e67ba,2,0,0
0x483d135302e171f1885a934d37eefc91ae65ddda,2,0,0
0x483d33d7eacb8f866b054a7c273619b5c5fdb123,2,0,0
0x483d7169f84d1c1dd7f5bd81b4a62b9649d28fb7,2,0,0
0x483e59483691cd6b0f4e6197be2ab9ee41a74c74,2,0,0
0x483f5fb9b8c71b5a65ada6c7a7c0b24c6d883603,2,0,0
0x483f836c3062d789bc7a361f80858d9906f83f66,2,0,0
0x4840d6505b27051c3681c9a2871de089d8374e98,2,0,0
0x4841761ef9b16d21f2caa246af95178e155a5cca,2,0,0
0x4841da34b5f29a0d56b8d193343a9711b63f5183,2,0,0
0x4841fdc94ee1809414cdf6591976e3bd6b92fb3a,2,0,0
0x4842250c86f656f8e04447c9b687548105ee89dc,2,0,0
0x4842c9b33baa1c898f67cfe73381309d629059c7,2,0,0
0x48431b3a7ea159236b3c9bb9262c6b42b5094aeb,2,0,0
0x4843e50123f14407a048ba47bf14c53c3a30614c,2,0,0
0x484401bead781e92a7a99baf90ed7e4bb6ddab3d,2,0,0
0x484410102dd124dccd5dbadd453ca62971595892,2,0,0
0x48441f291d397d11e58b0d460a254da479f42dc9,2,0,0
0x4844a714c02146d6e23d87e45d5878bba1eb623a,2,0,0
0x484586c15bc587495457369bb9da21ed40c20eed,2,0,0
0x4845a6e3aa29453614ef1dbebfd4426693f878b2,2,0,0
0x4845ab2e99769fb3a0d6015b201498d280bbede7,2,0,0
0x48460ddcddb518756848ffa4f3901432600d0d76,2,0,0
0x48471ab331efcd6e7c3792c3fc0d33fcd63bab0e,2,0,0
0x48471b758ea406510fd1a93e2f80ac491955e456,2,0,0
0x4847960766554acc9881c94e945fc0703d7eb073,2,0,0
0x484833b31902c03c556017be8090175756696506,2,0,0
0x4848395ee0cdf7e5ff3785d2fc16bc5a85811b7c,2,0,0
0x48487853f90023a24460fd172230dbef9c30f426,2,0,0
0x4848a69a3443b72f5a1e812172e672a908ae52a8,2,0,0
0x4848e9f7ea5cfa95c20b2624c0cb6aa5f01025a9,2,0,0
0x48490d0e403f06fa2a9fdc3d8574aa3d67da6031,2,0,0
0x4849809e058a708a7bfb18c223c608b6013b3ce3,2,0,0
0x4849d9c04eeeaff7dad643261b9b7ec03c07c3d8,2,0,0
0x484a091a779c5744d8a4ba2479899d146185be66,2,0,0
0x484a7c5cc5989f5baa849c6664f9b7332af8df2e,2,0,0
0x484a8a0ed66aa889ea8f83c6c1113b32d6e6dfeb,2,0,0
0x484b9f701fbd81abf99c2858d84e29fcf769dda8,2,0,0
0x484c905a21bda7d0bc0e8e51065cd4c8c3be1e90,2,0,0
0x484ce57ad3e94b216455594fddb64c83a21eac1f,2,0,0
0x484d158bb8472c7d86422bc081df7778bdf6f567,2,0,0
0x484d67a0165427e7aac7ba0c84b76e5ccee5894b,2,0,0
0x484dcdee67c1b650c2ac6ef4eef04452136ce84e,2,0,0
0x484deb58e27fb52546b3615bc7d86e514f2a088c,2,0,0
0x484e82b8795b763e09d9b3af1c6dd4ae643d859a,2,0,0
0x484ebbb5aa3c8074f3fc62738bb395fedb6c1689,2,0,0
0x484f8f36a40280ac2f2998b5ff0ce7a45f1c670b,2,0,0
0x484ff3fba3047c8cbc5064ce0eb42806bf3117e6,2,0,0
0x48501923b3355e528a6e7d0805966997a7b61a4a,2,0,0
0x48516a5e1dc1281f7bd0f3aef226d6cf03378905,2,0,0
0x48517cad91ecfdeaccb4f6e5a930b9d8f1578397,2,0,0
0x485343a1e956a5b33fc0a04e78ad6ea0e06c0610,2,0,0
0x4853acc414b382bc7e0a0fe012590beea414f641,2,0,0
0x4854744eea721be3bd0842a640dc404cb92b898d,2,0,0
0x4855c7123126235d0c3577fa8c2d5ff4e99d2612,2,0,0
0x485695a50555606d4ad21f85e5b00fe39a53e9b0,2,0,0
0x4856b1e6dcb5e265798f3535ca57147271d6035a,2,0,0
0x4856b3108f664ef7d4304ea9f0ae5963702fa009,2,0,0
0x4857ac2ef6520f32df697e53ef02088df1f3762b,2,0,0
0x485873fee6b09dbfe5edbcb11fb17257c07a0ea6,2,0,0
0x4858a04b037e9bfa685a4c3f9a9cdcbf5c43f513,2,0,0
0x485b33bdee5ee5b11f2be358c17dcee63226b9d4,2,0,0
0x485c49089493af74bdaf334cab9f09fa6e16de0a,2,0,0
0x485c8c913c5344e6dde0eb37bf70bedbad02eaac,2,0,0
0x485d5ec18677cd51515c29740d7ccd3bddd0402f,2,0,0
0x485ff85d89c556e266b2a9fb8a82b05eb507c2ca,2,0,0
0x4860bc21daaf6c627907a7f0194d6581436dcf46,2,0,0
0x4861203edec59c165485c154834ae5c769645526,2,0,0
0x48624fb0d8d57ff6c462d90c4e2f4b1bbb5b5a22,2,0,0
0x4862ae2a183612f3288b6fd97c16b9e1d4bb4b3a,2,0,0
0x4862c786e72f6db75cdf0271a0b85da62a54205d,2,0,0
0x4862efa5c535a249003d79eccf645c3f5a9a8acd,2,0,0
0x4863c571cf9490225b4941141af1e3433e9389b9,2,0,0
0x486512e4ab1c9c7789e1156cf377bff3097a3b4c,2,0,0
0x48661b0f2ffdf1b777cd053e4dfbc120bbf02b7c,2,0,0
0x486648eae4200755f908e8461107f3a10e7a960e,2,0,0
0x4866d49871e4b5a5dd592ab2d772e988d8e8c696,2,0,0
0x48677abddce49fccf0bb2139128f625bbcb8d4b5,2,0,0
0x486861686826a5426e7f7ec1f527c7c9a17f10c2,2,0,0
0x48687e7f5c425b5b50c27169477aaab09c0f71b7,2,0,0
0x48695f7028efef1fd79d8c293cfe0f537f585ce8,2,0,0
0x486a31a3cce41c71096ef998af7233e028e87633,2,0,0
0x486a3af0f9c8dd3df8a786b304cd446d0a1cbccd,2,0,0
0x486b49f76d60c828dcc82b88bc8e0390e5cb0c57,2,0,0
0x486b5cd62f1f880f2f99ff7e0843ad415a352820,2,0,0
0x486b771bc91da7f81963db677dd9ad02e1ef6fa2,2,0,0
0x486be9e0b2589e815543723868099a705ef249ee,2,0,0
0x486c95c152caa245d8127819bc475df1d879d1dc,2,0,0
0x486f029ae2b3b8cf875a84983ea1b5b46ce76748,2,0,0
0x486f0a2bf78c8b46a31a3b3af12a8ce94850da91,2,0,0
0x486f6bb6303438cf4c7e11434fdb36bf661208b8,2,0,0
0x48700a16382a9ca542802f98ead87dabab80024e,2,0,0
